                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    713,                 1.1807,                  3.162,                0.73656,                0.98224,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00016951,             0.00016951,             0.00016951
                    714,                 1.1331,                 2.3174,                  0.698,                0.98253,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00016893,             0.00016893,             0.00016893
                    715,                 1.1941,                 2.9399,                0.76355,                0.99403,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00016834,             0.00016834,             0.00016834
                    716,                0.99791,                 1.9004,                0.62034,                 0.9757,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00016775,             0.00016775,             0.00016775
                    717,                 1.0446,                 1.9617,                0.60486,                0.94503,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00016716,             0.00016716,             0.00016716
                    718,                 1.2225,                 3.3327,                0.79034,                0.96138,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00016657,             0.00016657,             0.00016657
                    719,                 1.6417,                  3.952,                 1.0084,                 1.1081,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00016598,             0.00016598,             0.00016598
                    720,                 1.5833,                 3.3466,                0.92519,                 1.0923,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00016539,             0.00016539,             0.00016539
                    721,                 1.1245,                 3.0061,                 0.6967,                 0.9638,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00016481,             0.00016481,             0.00016481
                    722,                 1.1534,                 2.9476,                0.73402,                0.98146,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00016422,             0.00016422,             0.00016422
                    723,                 1.0275,                 2.0415,                0.60736,                0.96532,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00016363,             0.00016363,             0.00016363
                    724,                 1.0764,                 2.4863,                0.69122,                0.97081,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00016304,             0.00016304,             0.00016304
                    725,                 1.1996,                 2.8913,                0.75437,                 1.0444,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00016245,             0.00016245,             0.00016245
                    726,                 1.2476,                 3.5751,                 0.7981,                0.96374,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00016186,             0.00016186,             0.00016186
                    727,                0.95889,                 2.0193,                0.60059,                0.93746,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00016127,             0.00016127,             0.00016127
                    728,                  1.346,                 3.0911,                0.78597,                  1.032,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00016069,             0.00016069,             0.00016069
                    729,                 1.3748,                 3.2476,                0.80398,                 0.9997,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0001601,              0.0001601,              0.0001601
                    730,                0.99342,                 2.0918,                 0.5822,                0.92219,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00015951,             0.00015951,             0.00015951
                    731,                  1.325,                 3.5855,                0.74792,                0.99137,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00015892,             0.00015892,             0.00015892
                    732,                 1.2491,                 2.4129,                0.72927,                0.98454,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00015833,             0.00015833,             0.00015833
                    733,                 1.3565,                 3.6205,                0.88363,                0.98913,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00015774,             0.00015774,             0.00015774
                    734,                 1.4875,                 3.6286,                0.93125,                 1.1127,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00015715,             0.00015715,             0.00015715
                    735,                 1.2767,                 2.8462,                0.76918,                 1.0018,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00015656,             0.00015656,             0.00015656
                    736,                 1.2561,                 2.6737,                0.77634,                0.98169,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00015598,             0.00015598,             0.00015598
                    737,                 1.0408,                 1.8125,                0.60761,                0.90528,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00015539,             0.00015539,             0.00015539
                    738,                 1.2917,                 2.9041,                0.84104,                 1.0259,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0001548,              0.0001548,              0.0001548
                    739,                  1.406,                 3.3373,                0.81942,                 1.0146,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00015421,             0.00015421,             0.00015421
                    740,                 1.3042,                 3.1367,                0.75155,                  1.031,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00015362,             0.00015362,             0.00015362
                    741,                 1.1467,                 2.3993,                0.67825,                0.95794,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00015303,             0.00015303,             0.00015303
                    742,                 1.2077,                 3.1215,                0.74728,                 1.0326,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00015244,             0.00015244,             0.00015244
                    743,                0.99147,                 2.1999,                0.62557,                0.92973,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00015186,             0.00015186,             0.00015186
                    744,                 1.2945,                 3.3162,                 0.8224,                 1.0706,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00015127,             0.00015127,             0.00015127
                    745,                 1.6854,                 3.9068,                 1.0154,                 1.1174,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00015068,             0.00015068,             0.00015068
                    746,                 1.1339,                 2.3577,                0.68954,                0.97257,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00015009,             0.00015009,             0.00015009
                    747,                  1.083,                 2.2336,                0.66181,                0.97472,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0001495,              0.0001495,              0.0001495
                    748,                 0.9436,                 1.8117,                0.57127,                0.93302,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00014891,             0.00014891,             0.00014891
                    749,                 1.5205,                  3.894,                 0.9508,                  1.061,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00014832,             0.00014832,             0.00014832
                    750,                 1.0051,                 2.2283,                0.61635,                0.96014,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00014774,             0.00014774,             0.00014774
                    751,                  1.128,                 2.7779,                0.72076,                0.99876,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00014715,             0.00014715,             0.00014715
                    752,                 1.4984,                 3.7283,                 0.9058,                 1.0813,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00014656,             0.00014656,             0.00014656
                    753,                 1.1476,                 3.1471,                0.77131,                0.93131,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00014597,             0.00014597,             0.00014597
                    754,                 1.4793,                 3.8732,                0.89775,                  1.035,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00014538,             0.00014538,             0.00014538
                    755,                 1.2134,                 2.9908,                0.75658,                 1.0262,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00014479,             0.00014479,             0.00014479
                    756,                 1.2647,                  3.276,                0.82551,                 1.0266,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0001442,              0.0001442,              0.0001442
                    757,                 1.0897,                 2.1653,                0.66155,                0.97242,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00014362,             0.00014362,             0.00014362
                    758,                  1.034,                 2.3944,                 0.6259,                0.91603,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00014303,             0.00014303,             0.00014303
                    759,                 1.2684,                 3.0006,                0.79958,                 1.0616,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00014244,             0.00014244,             0.00014244
                    760,                 1.2837,                 3.2935,                0.77808,                 1.0827,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00014185,             0.00014185,             0.00014185
                    761,                 1.2026,                 2.7483,                0.75063,                0.97772,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00014126,             0.00014126,             0.00014126
                    762,                 1.2599,                 3.1418,                0.80971,                 1.0467,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00014067,             0.00014067,             0.00014067
                    763,                 1.3178,                 2.8727,                0.80184,                 1.0593,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00014008,             0.00014008,             0.00014008
                    764,                 1.2568,                   3.58,                0.81435,                0.96161,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0001395,              0.0001395,              0.0001395
                    765,                 1.0351,                 2.4336,                 0.6312,                0.98171,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00013891,             0.00013891,             0.00013891
                    766,                 1.1138,                  2.029,                0.64563,                0.97138,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00013832,             0.00013832,             0.00013832
                    767,                  1.093,                 2.0366,                0.65521,                0.96461,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00013773,             0.00013773,             0.00013773
                    768,                 1.4936,                  3.779,                0.90151,                 1.1029,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00013714,             0.00013714,             0.00013714
                    769,                 1.0027,                 1.6945,                0.57953,                0.94481,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00013655,             0.00013655,             0.00013655
                    770,                 1.1085,                 2.5208,                0.68065,                0.94549,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00013596,             0.00013596,             0.00013596
                    771,                 1.0632,                 2.4203,                0.64653,                0.94113,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00013538,             0.00013538,             0.00013538
                    772,                 1.0162,                 2.3626,                0.65625,                0.94409,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00013479,             0.00013479,             0.00013479
                    773,                 1.5197,                 3.7838,                0.94264,                 1.0165,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0001342,              0.0001342,              0.0001342
                    774,                 1.2052,                 3.0415,                0.80943,                 1.0332,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00013361,             0.00013361,             0.00013361
                    775,                 1.0835,                 2.6889,                0.70199,                0.94794,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00013302,             0.00013302,             0.00013302
                    776,                 1.1434,                 2.7393,                0.73407,                0.97353,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00013243,             0.00013243,             0.00013243
                    777,                 1.4894,                 4.0668,                0.92829,                 1.0693,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00013184,             0.00013184,             0.00013184
                    778,                 1.5434,                 4.0757,                0.95209,                 1.0647,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00013126,             0.00013126,             0.00013126
                    779,                 1.2573,                 3.4912,                0.80852,                0.96789,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00013067,             0.00013067,             0.00013067
                    780,                 1.0916,                  2.713,                 0.7184,                0.93154,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00013008,             0.00013008,             0.00013008
                    781,                 1.2156,                 2.7148,                 0.7906,                  1.017,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00012949,             0.00012949,             0.00012949
                    782,                 1.0681,                 2.0539,                  0.636,                0.98643,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0001289,              0.0001289,              0.0001289
                    783,                 1.1531,                 2.9624,                0.71716,                0.98536,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00012831,             0.00012831,             0.00012831
                    784,                 1.0463,                 2.4926,                 0.6629,                0.95577,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00012772,             0.00012772,             0.00012772
                    785,                 1.1294,                 2.3386,                 0.7142,                 1.0037,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00012714,             0.00012714,             0.00012714
                    786,                 1.1142,                 2.2937,                  0.675,                0.93927,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00012655,             0.00012655,             0.00012655
                    787,                 1.1166,                 2.2535,                0.69853,                0.96689,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00012596,             0.00012596,             0.00012596
                    788,                 1.5281,                 3.4955,                0.92053,                 1.0365,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00012537,             0.00012537,             0.00012537
                    789,                 1.1829,                 2.7428,                0.72306,                0.95681,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00012478,             0.00012478,             0.00012478
                    790,                  1.264,                 3.3489,                0.80309,                0.99064,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00012419,             0.00012419,             0.00012419
                    791,                 1.3407,                 2.9385,                0.78909,                 1.0066,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0001236,              0.0001236,              0.0001236
                    792,                 1.0459,                 2.0588,                0.60685,                0.92555,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00012302,             0.00012302,             0.00012302
                    793,                 1.7223,                 4.1934,                  1.007,                 1.1003,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00012243,             0.00012243,             0.00012243
                    794,                 1.0222,                 2.0063,                0.60513,                0.93116,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00012184,             0.00012184,             0.00012184
                    795,                 1.3705,                  3.323,                0.85113,                 1.1121,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00012125,             0.00012125,             0.00012125
                    796,                  1.181,                 2.8322,                0.72173,                0.96923,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00012066,             0.00012066,             0.00012066
                    797,                0.88347,                 1.7414,                0.56138,                0.93129,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00012007,             0.00012007,             0.00012007
                    798,                 1.0041,                 2.4264,                0.61035,                0.92517,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00011948,             0.00011948,             0.00011948
                    799,                  1.092,                 2.7659,                0.66933,                0.93106,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0001189,              0.0001189,              0.0001189
                    800,                 1.4007,                 3.8785,                 0.8895,                 1.0138,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00011831,             0.00011831,             0.00011831
                    801,                  0.967,                 1.8726,                0.60912,                0.97001,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00011772,             0.00011772,             0.00011772
                    802,                 1.4665,                 3.7968,                0.93171,                 1.0767,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00011713,             0.00011713,             0.00011713
                    803,                0.97754,                 2.0423,                 0.6062,                0.93604,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00011654,             0.00011654,             0.00011654
                    804,                 1.4209,                 4.0156,                0.88043,                 1.0013,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00011595,             0.00011595,             0.00011595
                    805,                 1.2399,                 3.0957,                0.74819,                0.96197,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00011536,             0.00011536,             0.00011536
                    806,                 1.1236,                 2.7724,                0.71374,                 1.0133,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00011478,             0.00011478,             0.00011478
